chr	cds_start	cds_end	cds_id	dhs_start	dhs_end	dhs_id	tfbs_start	tfbs_end	tfbs_id	dataset
3	130682815	130682939	ENSG00000017260	130682800	130682950	118850	130682849	130682869	RXRA	predicted not supported by ChIP-seq
3	131254042	131254173	ENSG00000196353	131254080	131254230	118878	131254158	131254168	TAL1	predicted not supported by ChIP-seq
3	132179094	132179201	ENSG00000138246	132179040	132179190	118914	132179121	132179137	GR	predicted not supported by ChIP-seq
3	132179094	132179201	ENSG00000138246	132179040	132179190	118914	132179158	132179171	Hsf	predicted not supported by ChIP-seq
3	135789320	135789394	ENSG00000073711	135789340	135789490	119176	135789358	135789378	Znf143	predicted not supported by ChIP-seq
3	137849691	137850098	ENSG00000118017	137849720	137849870	119285	137849727	137849741	Pou2f2	predicted not supported by ChIP-seq
3	137849691	137850098	ENSG00000118017	137849720	137849870	119285	137849746	137849758	ELF1	predicted not supported by ChIP-seq
3	137849691	137850098	ENSG00000118017	137849720	137849870	119285	137849836	137849863	GR	predicted not supported by ChIP-seq
3	138669107	138669411	ENSG00000206262	138669080	138669230	119379	138669148	138669162	Ets	predicted not supported by ChIP-seq
3	139074523	139074609	ENSG00000184432	139074440	139074590	119400	139074549	139074571	BHLHE40	predicted not supported by ChIP-seq
3	139074524	139074632	ENSG00000175110	139074440	139074590	119400	139074549	139074571	BHLHE40	predicted not supported by ChIP-seq
3	139074523	139074609	ENSG00000184432	139074440	139074590	119400	139074554	139074565	SREBP	predicted not supported by ChIP-seq
3	139074524	139074632	ENSG00000175110	139074440	139074590	119400	139074554	139074565	SREBP	predicted not supported by ChIP-seq
3	139258302	139258560	ENSG00000114115	139258520	139258670	119412	139258541	139258554	AP-2	predicted not supported by ChIP-seq
3	142217439	142217616	ENSG00000175054	142217440	142217590	119600	142217530	142217538	AP-1	predicted not supported by ChIP-seq
3	142279105	142279296	ENSG00000175054	142279060	142279210	119603	142279119	142279138	NRSF	predicted not supported by ChIP-seq
3	142284963	142285103	ENSG00000175054	142284960	142285110	119604	142285048	142285069	NRSF	predicted not supported by ChIP-seq
3	142839659	142841248	ENSG00000175040	142840220	142840370	119648	142840225	142840235	GR	predicted not supported by ChIP-seq
3	143691175	143691831	ENSG00000181744	143691180	143691330	119712	143691246	143691265	NRSF	predicted not supported by ChIP-seq
3	143691175	143691831	ENSG00000181744	143691420	143691570	119713	143691423	143691431	STAT	predicted not supported by ChIP-seq
3	147113639	147114256	ENSG00000174963	147113720	147113870	119877	147113799	147113812	STAT	predicted not supported by ChIP-seq
3	147127900	147128881	ENSG00000152977	147128540	147128690	119878	147128573	147128588	Pou5f1	predicted not supported by ChIP-seq
3	147127900	147128881	ENSG00000152977	147128540	147128690	119878	147128596	147128606	TAL1	predicted not supported by ChIP-seq
3	147127900	147128881	ENSG00000152977	147128540	147128690	119878	147128598	147128606	TCF12	predicted not supported by ChIP-seq
3	148847511	148847727	ENSG00000163755	148847560	148847710	119976	148847614	148847630	AP-2	predicted not supported by ChIP-seq
3	148917499	148917651	ENSG00000047457	148917460	148917610	119988	148917528	148917555	GR	predicted not supported by ChIP-seq
3	148917499	148917651	ENSG00000047457	148917460	148917610	119988	148917594	148917609	Pou5f1	predicted not supported by ChIP-seq
3	149689067	149689525	ENSG00000268175	149689180	149689330	120114	149689220	149689230	YY1	merged_ENCODE.tf.bound.union.bed
3	149689067	149689525	ENSG00000268175	149689420	149689570	120115	149689460	149689472	AP-2	predicted not supported by ChIP-seq
3	149689067	149689525	ENSG00000268175	149689420	149689570	120115	149689465	149689475	PAX5	merged_ENCODE.tf.bound.union.bed
3	149689067	149689525	ENSG00000268175	149689420	149689570	120115	149689491	149689510	PAX5	merged_ENCODE.tf.bound.union.bed
3	150127138	150129095	ENSG00000196428	150128680	150128830	120182	150128748	150128757	RFX5	predicted not supported by ChIP-seq
3	150421283	150421685	ENSG00000163645	150421360	150421510	120204	150421391	150421405	Egr-1	predicted not supported by ChIP-seq
3	150421283	150421685	ENSG00000163645	150421360	150421510	120204	150421422	150421433	AP-1	predicted not supported by ChIP-seq
3	150421283	150421685	ENSG00000163645	150421360	150421510	120204	150421440	150421448	NR4A	predicted not supported by ChIP-seq
3	154041963	154042205	ENSG00000174953	154041920	154042070	120540	154041968	154041988	Pax-5	predicted not supported by ChIP-seq
3	154138828	154139276	ENSG00000174948	154138960	154139110	120546	154139090	154139100	TATA	predicted not supported by ChIP-seq
3	154146424	154147404	ENSG00000174948	154146820	154146970	120548	154146937	154146958	NRSF	predicted not supported by ChIP-seq
3	156877581	156877883	ENSG00000163660	156877620	156877770	120758	156877724	156877737	Irf	predicted not supported by ChIP-seq
3	156978926	156979159	ENSG00000197415	156978940	156979090	120771	156978943	156978958	Irf	predicted not supported by ChIP-seq
3	156978926	156979159	ENSG00000197415	156978940	156979090	120771	156978945	156978959	PRDM1	predicted not supported by ChIP-seq
3	156978926	156979159	ENSG00000197415	156978940	156979090	120771	156979002	156979030	Pax-5	predicted not supported by ChIP-seq
3	156978926	156979159	ENSG00000197415	156978940	156979090	120771	156979064	156979073	AP-2	predicted not supported by ChIP-seq
3	158449929	158450204	ENSG00000118849	158449900	158450050	120876	158449941	158449962	NRSF	predicted not supported by ChIP-seq
3	158449929	158450204	ENSG00000118849	158449900	158450050	120876	158449980	158449997	Ets	predicted not supported by ChIP-seq
3	158519795	158520104	ENSG00000118855	158519760	158519910	120884	158519824	158519835	SREBP	predicted not supported by ChIP-seq
3	159482232	159482927	ENSG00000250588	159482140	159482290	120937	159482271	159482290	NRSF	predicted not supported by ChIP-seq
3	159571169	159571246	ENSG00000151967	159571100	159571250	120954	159571191	159571205	ATF3	predicted not supported by ChIP-seq
3	159571169	159571246	ENSG00000151967	159571100	159571250	120954	159571215	159571226	NF-Y	predicted not supported by ChIP-seq
3	159571169	159571246	ENSG00000151967	159571100	159571250	120954	159571228	159571246	Mef2	predicted not supported by ChIP-seq
3	160119703	160119881	ENSG00000113810	160119700	160119850	121007	160119765	160119775	SP1	predicted not supported by ChIP-seq
3	160283002	160283070	ENSG00000186432	160283020	160283170	121020	160283049	160283061	Irf	predicted not supported by ChIP-seq
3	169834924	169835264	ENSG00000173889	169835000	169835150	121364	169835006	169835021	STAT	predicted not supported by ChIP-seq
3	169834924	169835264	ENSG00000173889	169835000	169835150	121364	169835010	169835026	Ets	predicted not supported by ChIP-seq
3	169834924	169835264	ENSG00000173889	169835000	169835150	121364	169835014	169835026	Nanog	predicted not supported by ChIP-seq
3	170136855	170137080	ENSG00000013297	170136980	170137130	121394	170137028	170137038	Myc	predicted not supported by ChIP-seq
3	172227007	172227111	ENSG00000121858	172226960	172227110	121652	172227055	172227077	EBF	predicted not supported by ChIP-seq
3	179478900	179479043	ENSG00000058056	179478780	179478930	122132	179478909	179478922	NF-E2	predicted not supported by ChIP-seq
3	179615930	179616034	ENSG00000114757	179615900	179616050	122143	179615988	179616007	RFX5	predicted not supported by ChIP-seq
3	182841872	182842002	ENSG00000078081	182841800	182841950	122318	182841888	182841905	SIX5	predicted not supported by ChIP-seq
3	182841872	182842002	ENSG00000078081	182841800	182841950	122318	182841908	182841918	TATA	predicted not supported by ChIP-seq
3	182841872	182842002	ENSG00000078081	182841800	182841950	122318	182841921	182841941	Znf143	predicted not supported by ChIP-seq
3	183966778	183966853	ENSG00000214160	183966700	183966850	122449	183966813	183966829	AP-2	predicted not supported by ChIP-seq
3	184002751	184002893	ENSG00000145194	184002640	184002790	122456	184002775	184002786	Pax-5	predicted not supported by ChIP-seq
3	184007225	184007323	ENSG00000145194	184007220	184007370	122457	184007309	184007320	NF-Y	predicted not supported by ChIP-seq
3	194991284	194991787	ENSG00000173950	194991560	194991710	123355	194991582	194991596	Egr-1	predicted not supported by ChIP-seq
3	194991284	194991787	ENSG00000173950	194991560	194991710	123355	194991686	194991707	NRSF	predicted not supported by ChIP-seq
3	195622924	195623097	ENSG00000061938	195623000	195623150	123398	195623037	195623045	STAT	predicted not supported by ChIP-seq
3	197518150	197518411	ENSG00000186001	197518280	197518430	123575	197518316	197518337	NRSF	predicted not supported by ChIP-seq
3	197518150	197518411	ENSG00000186001	197518280	197518430	123575	197518358	197518380	EBF	predicted not supported by ChIP-seq
3	197607383	197607583	ENSG00000186001	197607360	197607510	123582	197607432	197607448	GR	predicted not supported by ChIP-seq
4	674881	674929	ENSG00000215375	674880	675030	123623	674906	674919	Nrf1	predicted not supported by ChIP-seq
4	1066665	1066981	ENSG00000178222	1066700	1066850	123658	1066752	1066766	Irf	predicted not supported by ChIP-seq
4	1713928	1714071	ENSG00000163950	1714020	1714170	123709	1714049	1714062	SP1	predicted not supported by ChIP-seq
4	1719879	1720353	ENSG00000168936	1720220	1720370	123712	1720259	1720280	NRSF	predicted not supported by ChIP-seq
4	2241765	2242673	ENSG00000214367	2242440	2242590	123761	2242468	2242480	GATA	predicted not supported by ChIP-seq
4	2464170	2464650	ENSG00000249428	2464220	2464370	123785	2464242	2464263	NRSF	predicted not supported by ChIP-seq
4	7043001	7044665	ENSG00000173013	7044180	7044330	124182	7044251	7044259	STAT	predicted not supported by ChIP-seq
4	7043001	7044665	ENSG00000173013	7044180	7044330	124182	7044284	7044300	SP1	predicted not supported by ChIP-seq
4	7045307	7045576	ENSG00000173011	7045260	7045410	124184	7045325	7045340	GR	predicted not supported by ChIP-seq
4	7940893	7941705	ENSG00000228919	7941540	7941690	124248	7941605	7941618	SP1	predicted not supported by ChIP-seq
4	7940893	7941705	ENSG00000228919	7941540	7941690	124248	7941605	7941621	AP-2	predicted not supported by ChIP-seq
4	7940893	7941705	ENSG00000228919	7941540	7941690	124248	7941624	7941637	SP1	predicted not supported by ChIP-seq
4	7940893	7941705	ENSG00000228919	7941540	7941690	124248	7941654	7941667	SP1	predicted not supported by ChIP-seq
4	7940893	7941705	ENSG00000228919	7941540	7941690	124248	7941658	7941671	AP-2	predicted not supported by ChIP-seq
4	7940893	7941705	ENSG00000228919	7941540	7941690	124248	7941664	7941680	NF-Y	predicted not supported by ChIP-seq
4	7968720	7968830	ENSG00000163995	7968700	7968850	124252	7968792	7968808	Ets	predicted not supported by ChIP-seq
4	7968720	7968830	ENSG00000163995	7968700	7968850	124252	7968797	7968812	STAT	predicted not supported by ChIP-seq
4	8021345	8021398	ENSG00000163995	8021260	8021410	124259	8021361	8021371	NF-kappaB	predicted not supported by ChIP-seq
4	10502880	10503035	ENSG00000109684	10502840	10502990	124383	10502907	10502922	Maf	predicted not supported by ChIP-seq
4	10502880	10503035	ENSG00000109684	10502840	10502990	124383	10502952	10502963	TCF4	predicted not supported by ChIP-seq
4	15004298	15005959	ENSG00000137449	15004580	15004730	124663	15004597	15004608	Maf	predicted not supported by ChIP-seq
4	15004298	15005959	ENSG00000137449	15004580	15004730	124663	15004605	15004618	E2F1	merged_ENCODE.tf.bound.union.bed
4	15004298	15005959	ENSG00000137449	15004580	15004730	124663	15004605	15004618	E2F4	merged_ENCODE.tf.bound.union.bed
4	15004298	15005959	ENSG00000137449	15004580	15004730	124663	15004605	15004618	E2F6	merged_ENCODE.tf.bound.union.bed
4	15004298	15005959	ENSG00000137449	15004580	15004730	124663	15004605	15004620	YY1	merged_ENCODE.tf.bound.union.bed
4	15004298	15005959	ENSG00000137449	15004580	15004730	124663	15004608	15004618	EP300	merged_ENCODE.tf.bound.union.bed
4	15004298	15005959	ENSG00000137449	15004580	15004730	124663	15004608	15004618	TAF1	merged_ENCODE.tf.bound.union.bed
4	15004298	15005959	ENSG00000137449	15004580	15004730	124663	15004608	15004618	TBP	merged_ENCODE.tf.bound.union.bed
4	15004298	15005959	ENSG00000137449	15004580	15004730	124663	15004612	15004622	PAX5	merged_ENCODE.tf.bound.union.bed
4	15004298	15005959	ENSG00000137449	15004580	15004730	124663	15004626	15004636	EP300	merged_ENCODE.tf.bound.union.bed
4	15004298	15005959	ENSG00000137449	15004580	15004730	124663	15004626	15004639	YY1	merged_ENCODE.tf.bound.union.bed
4	15004298	15005959	ENSG00000137449	15004580	15004730	124663	15004627	15004638	E2F1	merged_ENCODE.tf.bound.union.bed
4	15004298	15005959	ENSG00000137449	15004580	15004730	124663	15004627	15004638	E2F4	merged_ENCODE.tf.bound.union.bed
4	15004298	15005959	ENSG00000137449	15004580	15004730	124663	15004627	15004638	E2F6	merged_ENCODE.tf.bound.union.bed
4	15004298	15005959	ENSG00000137449	15004580	15004730	124663	15004627	15004643	BCL11A	merged_ENCODE.tf.bound.union.bed
4	15004298	15005959	ENSG00000137449	15004580	15004730	124663	15004627	15004643	BCL3	merged_ENCODE.tf.bound.union.bed
4	15004298	15005959	ENSG00000137449	15004580	15004730	124663	15004627	15004643	BCLAF1	merged_ENCODE.tf.bound.union.bed
4	15004298	15005959	ENSG00000137449	15004580	15004730	124663	15004628	15004638	TAF1	merged_ENCODE.tf.bound.union.bed
4	15004298	15005959	ENSG00000137449	15004580	15004730	124663	15004628	15004638	TBP	merged_ENCODE.tf.bound.union.bed
4	15004298	15005959	ENSG00000137449	15004580	15004730	124663	15004645	15004654	NFKB1	merged_ENCODE.tf.bound.union.bed
4	15004298	15005959	ENSG00000137449	15004580	15004730	124663	15004663	15004673	ELF1	merged_ENCODE.tf.bound.union.bed
4	15004298	15005959	ENSG00000137449	15004580	15004730	124663	15004664	15004675	E2F1	merged_ENCODE.tf.bound.union.bed
4	15004298	15005959	ENSG00000137449	15004580	15004730	124663	15004664	15004675	E2F4	merged_ENCODE.tf.bound.union.bed
4	15004298	15005959	ENSG00000137449	15004580	15004730	124663	15004664	15004675	E2F6	merged_ENCODE.tf.bound.union.bed
4	15004298	15005959	ENSG00000137449	15004580	15004730	124663	15004665	15004675	EP300	merged_ENCODE.tf.bound.union.bed
4	15004298	15005959	ENSG00000137449	15004580	15004730	124663	15004665	15004675	TAF1	merged_ENCODE.tf.bound.union.bed
4	15004298	15005959	ENSG00000137449	15004580	15004730	124663	15004665	15004675	TBP	merged_ENCODE.tf.bound.union.bed
4	15004298	15005959	ENSG00000137449	15004580	15004730	124663	15004687	15004702	ATF3	predicted not supported by ChIP-seq
4	15004298	15005959	ENSG00000137449	15004580	15004730	124663	15004695	15004705	ZNF263	merged_ENCODE.tf.bound.union.bed
4	15004298	15005959	ENSG00000137449	15004580	15004730	124663	15004701	15004715	SP1	merged_ENCODE.tf.bound.union.bed
4	15004298	15005959	ENSG00000137449	15004580	15004730	124663	15004701	15004715	SP1	predicted not supported by ChIP-seq
4	15008929	15009219	ENSG00000137449	15008960	15009110	124667	15009025	15009035	Ets	predicted not supported by ChIP-seq
4	15067777	15068001	ENSG00000137449	15067960	15068110	124686	15067984	15067996	Ets	predicted not supported by ChIP-seq
4	15656827	15656910	ENSG00000118564	15656740	15656890	124747	15656845	15656855	TAL1	predicted not supported by ChIP-seq
4	16198316	16198346	ENSG00000169762	16198260	16198410	124781	16198318	16198332	PRDM1	predicted not supported by ChIP-seq
4	16198316	16198346	ENSG00000169762	16198260	16198410	124781	16198320	16198332	Irf	predicted not supported by ChIP-seq
4	17492285	17492368	ENSG00000151552	17492260	17492410	124844	17492320	17492335	AP-2	predicted not supported by ChIP-seq
4	26425964	26426101	ENSG00000168214	26425900	26426050	125393	26425976	26425987	TCF4	predicted not supported by ChIP-seq
4	26425964	26426101	ENSG00000168214	26425900	26426050	125393	26426019	26426030	Pax-5	predicted not supported by ChIP-seq
4	26721703	26721747	ENSG00000109680	26721700	26721850	125411	26721718	26721733	Maf	predicted not supported by ChIP-seq
4	30723045	30726218	ENSG00000169851	30724240	30724390	125571	30724251	30724268	TCF4	predicted not supported by ChIP-seq
4	30723045	30726218	ENSG00000169851	30725320	30725470	125572	30725343	30725352	RFX5	predicted not supported by ChIP-seq
4	30723045	30726218	ENSG00000169851	30725320	30725470	125572	30725387	30725401	SP1	predicted not supported by ChIP-seq
4	30723045	30726218	ENSG00000169851	30725320	30725470	125572	30725395	30725409	Ets	predicted not supported by ChIP-seq
4	36160953	36161127	ENSG00000047365	36161000	36161150	125703	36161010	36161024	GATA	predicted not supported by ChIP-seq
4	36160953	36161127	ENSG00000047365	36161000	36161150	125703	36161086	36161113	GR	predicted not supported by ChIP-seq
4	36160953	36161127	ENSG00000047365	36161000	36161150	125703	36161091	36161108	Ets	predicted not supported by ChIP-seq
4	36285582	36286213	ENSG00000197057	36285800	36285950	125712	36285813	36285828	SRF	predicted not supported by ChIP-seq
4	36285582	36286213	ENSG00000197057	36285800	36285950	125712	36285896	36285911	Foxa	predicted not supported by ChIP-seq
4	38828707	38831094	ENSG00000174130	38830980	38831130	125883	38831052	38831063	YY1	predicted not supported by ChIP-seq
4	39447952	39449095	ENSG00000134962	39448760	39448910	125926	39448846	39448856	TAL1	predicted not supported by ChIP-seq
4	40121552	40123929	ENSG00000078177	40123260	40123410	125977	40123291	40123302	NF-E2	predicted not supported by ChIP-seq
4	42557985	42558057	ENSG00000124406	42557940	42558090	126138	42558021	42558036	Foxa	predicted not supported by ChIP-seq
4	46995356	46995441	ENSG00000109158	46995320	46995470	126186	46995368	46995380	Ets	predicted not supported by ChIP-seq
4	47527574	47527659	ENSG00000145246	47527560	47527710	126218	47527629	47527643	ATF3	predicted not supported by ChIP-seq
4	47643937	47644066	ENSG00000145244	47643840	47643990	126228	47643957	47643965	TCF12	predicted not supported by ChIP-seq
4	47643937	47644066	ENSG00000145244	47643840	47643990	126228	47643960	47643971	NF-E2	predicted not supported by ChIP-seq
4	47644918	47645273	ENSG00000145244	47645140	47645290	126229	47645211	47645233	BHLHE40	predicted not supported by ChIP-seq
4	47644918	47645273	ENSG00000145244	47645140	47645290	126229	47645216	47645226	Mxi1	predicted not supported by ChIP-seq
4	47644918	47645273	ENSG00000145244	47645140	47645290	126229	47645216	47645228	SREBP	predicted not supported by ChIP-seq
4	48096094	48096221	ENSG00000074966	48096080	48096230	126256	48096169	48096180	Maf	predicted not supported by ChIP-seq
4	52894896	52895087	ENSG00000163069	52894900	52895050	126354	52894961	52894977	GR	predicted not supported by ChIP-seq
4	54179803	54179930	ENSG00000184178	54179800	54179950	126425	54179812	54179826	NF-Y	predicted not supported by ChIP-seq
4	54231271	54232108	ENSG00000184178	54231460	54231610	126430	54231501	54231521	Znf143	predicted not supported by ChIP-seq
4	56212504	56212724	ENSG00000128039	56212440	56212590	126637	56212507	56212523	AP-2	predicted not supported by ChIP-seq
4	57237617	57237809	ENSG00000157426	57237740	57237890	126714	57237749	57237770	RXRA	predicted not supported by ChIP-seq
4	57237617	57237809	ENSG00000157426	57237740	57237890	126714	57237753	57237766	HNF4	predicted not supported by ChIP-seq
4	57396843	57397335	ENSG00000249693	57396900	57397050	126732	57396903	57396911	BRCA1	predicted not supported by ChIP-seq
4	68777063	68777221	ENSG00000187054	68777060	68777210	127104	68777083	68777098	Irf	predicted not supported by ChIP-seq
4	71824591	71824757	ENSG00000173542	71824600	71824750	127210	71824630	71824647	Hsf	predicted not supported by ChIP-seq
4	72425810	72425971	ENSG00000080493	72425900	72426050	127250	72425925	72425940	Irf	predicted not supported by ChIP-seq
4	72425810	72425971	ENSG00000080493	72425900	72426050	127250	72425940	72425968	Pax-5	predicted not supported by ChIP-seq
4	72897619	72897917	ENSG00000056291	72897660	72897810	127274	72897692	72897703	SP1	predicted not supported by ChIP-seq
4	75023330	75024085	ENSG00000269559	75023660	75023810	127424	75023675	75023696	REST	merged_ENCODE.tf.bound.union.bed
4	75023330	75024085	ENSG00000269559	75023660	75023810	127424	75023680	75023695	SIN3A	merged_ENCODE.tf.bound.union.bed
4	75023330	75024085	ENSG00000269559	75023660	75023810	127424	75023770	75023784	REST	merged_ENCODE.tf.bound.union.bed
4	75023330	75024085	ENSG00000269559	75023660	75023810	127424	75023772	75023787	IRF1	merged_ENCODE.tf.bound.union.bed
4	75023330	75024085	ENSG00000269559	75023660	75023810	127424	75023774	75023784	GTF2F1	merged_ENCODE.tf.bound.union.bed
4	75023330	75024085	ENSG00000269559	75023660	75023810	127424	75023774	75023784	TAF1	merged_ENCODE.tf.bound.union.bed
4	75023330	75024085	ENSG00000269559	75023660	75023810	127424	75023774	75023784	TAF7	merged_ENCODE.tf.bound.union.bed
4	75023330	75024085	ENSG00000269559	75023660	75023810	127424	75023774	75023784	TBP	merged_ENCODE.tf.bound.union.bed
4	76861154	76861318	ENSG00000138744	76861200	76861350	127520	76861249	76861263	Ets	predicted not supported by ChIP-seq
4	77659914	77663079	ENSG00000138771	77661080	77661230	127596	77661137	77661152	AP-2	predicted not supported by ChIP-seq
4	77659914	77663079	ENSG00000138771	77661080	77661230	127596	77661198	77661228	STAT	predicted not supported by ChIP-seq
4	77816624	77819002	ENSG00000186212	77818260	77818410	127612	77818326	77818354	Pax-5	predicted not supported by ChIP-seq
4	78740128	78740217	ENSG00000138767	78740160	78740450	127699	78740183	78740196	AP-2	predicted not supported by ChIP-seq
4	81123068	81124683	ENSG00000152784	81123440	81123590	127842	81123511	81123522	NF-E2	predicted not supported by ChIP-seq
4	81123068	81124683	ENSG00000152784	81123440	81123590	127842	81123550	81123562	ELF1	predicted not supported by ChIP-seq
4	81123068	81124683	ENSG00000152784	81123440	81123590	127842	81123555	81123567	NF-kappaB	predicted not supported by ChIP-seq
4	84205665	84206067	ENSG00000173085	84205600	84205750	128000	84205705	84205718	SP1	predicted not supported by ChIP-seq
4	84205665	84206067	ENSG00000173085	84205920	84206070	128001	84205944	84205961	ATF3	predicted not supported by ChIP-seq
4	88029311	88029467	ENSG00000172493	88029280	88029430	128279	88029358	88029369	Maf	predicted not supported by ChIP-seq
4	89300074	89300272	ENSG00000138642	89300080	89300230	128400	89300089	89300111	EBF	predicted not supported by ChIP-seq
4	94750078	94751139	ENSG00000172238	94750520	94750670	128682	94750527	94750539	ZEB1	predicted not supported by ChIP-seq
4	96046134	96046272	ENSG00000138696	96046180	96046330	128747	96046202	96046214	NF-kappaB	predicted not supported by ChIP-seq
4	99355087	99355213	ENSG00000138698	99355080	99355230	128853	99355129	99355148	RFX5	predicted not supported by ChIP-seq
4	99355087	99355213	ENSG00000138698	99355080	99355230	128853	99355150	99355164	Pou2f2	predicted not supported by ChIP-seq
4	99355087	99355213	ENSG00000138698	99355080	99355230	128853	99355177	99355195	RFX5	predicted not supported by ChIP-seq
4	108910912	108911220	ENSG00000138796	108910860	108911010	129404	108910963	108910976	AP-2	predicted not supported by ChIP-seq
4	110608671	110608745	ENSG00000005059	110608580	110608730	129587	110608682	110608691	ZEB1	predicted not supported by ChIP-seq
4	115891586	115891740	ENSG00000138653	115891600	115891750	129943	115891703	115891716	HNF4	predicted not supported by ChIP-seq
4	119737899	119738005	ENSG00000150961	119737820	119737970	130089	119737912	119737920	BRCA1	predicted not supported by ChIP-seq
4	120133497	120133667	ENSG00000178636	120133520	120133670	130143	120133545	120133555	GR	predicted not supported by ChIP-seq
4	120419759	120419893	ENSG00000138735	120419680	120419830	130163	120419798	120419814	GR	predicted not supported by ChIP-seq
4	120549675	120549826	ENSG00000138735	120549660	120549810	130176	120549703	120549715	NF-kappaB	predicted not supported by ChIP-seq
4	120549675	120549826	ENSG00000138735	120549660	120549810	130176	120549751	120549773	NRSF	predicted not supported by ChIP-seq
4	122301463	122301802	ENSG00000186867	122301500	122301650	130280	122301516	122301533	RXRA	predicted not supported by ChIP-seq
4	122301463	122301802	ENSG00000186867	122301500	122301650	130280	122301546	122301559	GATA	predicted not supported by ChIP-seq
4	123145653	123145832	ENSG00000138688	123145580	123145730	130343	123145683	123145691	NR4A	predicted not supported by ChIP-seq
4	125631155	125631666	ENSG00000151458	125631500	125631650	130549	125631566	125631579	Hsf	predicted not supported by ChIP-seq
4	125631155	125631666	ENSG00000151458	125631500	125631650	130549	125631628	125631637	YY1	predicted not supported by ChIP-seq
4	134071296	134073926	ENSG00000138650	134072400	134072550	130857	134072494	134072522	Pax-5	predicted not supported by ChIP-seq
4	134076072	134076178	ENSG00000138650	134075940	134076090	130858	134076075	134076090	STAT	predicted not supported by ChIP-seq
4	140187756	140188195	ENSG00000137463	140187960	140188110	131020	140187994	140188008	HNF4	predicted not supported by ChIP-seq
4	140187756	140188195	ENSG00000137463	140187960	140188110	131020	140188006	140188015	ZEB1	predicted not supported by ChIP-seq
4	140187756	140188195	ENSG00000137463	140187960	140188110	131020	140188045	140188055	Mxi1	predicted not supported by ChIP-seq
4	144435078	144435254	ENSG00000153147	144435000	144435150	131450	144435105	144435115	SP1	predicted not supported by ChIP-seq
4	144616644	144621828	ENSG00000183090	144621440	144621590	131457	144621497	144621512	E2F	predicted not supported by ChIP-seq
4	144616644	144621828	ENSG00000183090	144621440	144621590	131457	144621547	144621560	AP-2	predicted not supported by ChIP-seq
4	151000180	151000600	ENSG00000170390	151000360	151000510	131782	151000392	151000407	E2F	predicted not supported by ChIP-seq
4	151223777	151223944	ENSG00000198589	151223800	151223950	131817	151223831	151223853	BHLHE40	predicted not supported by ChIP-seq
4	151223777	151223944	ENSG00000198589	151223800	151223950	131817	151223836	151223848	SREBP	predicted not supported by ChIP-seq
4	151223777	151223944	ENSG00000198589	151223800	151223950	131817	151223838	151223848	Mxi1	predicted not supported by ChIP-seq
4	151223777	151223944	ENSG00000198589	151223800	151223950	131817	151223878	151223889	Maf	predicted not supported by ChIP-seq
4	155253630	155254646	ENSG00000197410	155254240	155254390	132160	155254377	155254390	SP1	predicted not supported by ChIP-seq
4	159051938	159052164	ENSG00000164125	159051940	159052090	132399	159052003	159052013	TATA	predicted not supported by ChIP-seq
4	159051938	159052164	ENSG00000164125	159051940	159052090	132399	159052059	159052080	NRSF	predicted not supported by ChIP-seq
4	159051938	159052164	ENSG00000164125	159051940	159052090	132399	159052066	159052083	Maf	predicted not supported by ChIP-seq
4	160188408	160188461	ENSG00000109756	160188380	160188530	132495	160188420	160188435	RFX5	predicted not supported by ChIP-seq
4	169342911	169343060	ENSG00000181381	169342960	169343110	132695	169343021	169343032	NF-E2	predicted not supported by ChIP-seq
4	169798874	169799545	ENSG00000129116	169799440	169799590	132744	169799491	169799507	AP-2	predicted not supported by ChIP-seq
4	169798874	169799545	ENSG00000129116	169799440	169799590	132744	169799502	169799517	ATF3	predicted not supported by ChIP-seq
4	170041970	170042140	ENSG00000154447	170041880	170042030	132776	170041988	170042002	RFX5	predicted not supported by ChIP-seq
4	170041970	170042140	ENSG00000154447	170041880	170042030	132776	170041997	170042007	NF-kappaB	predicted not supported by ChIP-seq
4	170041970	170042140	ENSG00000154447	170041880	170042030	132776	170042004	170042013	GATA	predicted not supported by ChIP-seq
4	171010763	171010841	ENSG00000109576	171010780	171010930	132876	171010805	171010826	NRSF	predicted not supported by ChIP-seq
4	177041018	177041248	ENSG00000150627	177041020	177041170	133183	177041051	177041066	Ets	predicted not supported by ChIP-seq
4	177041018	177041248	ENSG00000150627	177041020	177041170	133183	177041110	177041124	GATA	predicted not supported by ChIP-seq
4	177041018	177041248	ENSG00000150627	177041020	177041170	133183	177041155	177041167	GATA	predicted not supported by ChIP-seq
4	183838441	183838466	ENSG00000129187	183838440	183838590	133546	183838451	183838464	SP1	predicted not supported by ChIP-seq
4	184426349	184426520	ENSG00000168556	184426340	184426490	133617	184426359	184426378	NRSF	predicted not supported by ChIP-seq
4	184427420	184427471	ENSG00000168556	184427400	184427550	133620	184427435	184427456	NRSF	predicted not supported by ChIP-seq
4	185940778	185940997	ENSG00000187821	185940780	185940930	133769	185940896	185940917	STAT	predicted not supported by ChIP-seq
4	186180002	186180218	ENSG00000109762	186179940	186180090	133808	186180073	186180083	TAL1	predicted not supported by ChIP-seq
4	186320724	186320925	ENSG00000186352	186320700	186320850	133829	186320764	186320774	Mxi1	predicted not supported by ChIP-seq
4	187111916	187112626	ENSG00000269302	187112140	187112290	133909	187112141	187112155	BCL11A	merged_ENCODE.tf.bound.union.bed
